date,symbol,open,high,low,close,volume
2023-01-20,RTNPOWER,3.88,4.0,3.88,3.96,3988252
2023-01-23,RTNPOWER,3.99,4.0,3.8,3.9,4435198
2023-01-24,RTNPOWER,3.84,3.89,3.82,3.83,2404744
2023-01-25,RTNPOWER,3.85,3.86,3.68,3.77,1682684
2023-01-27,RTNPOWER,3.75,3.77,3.6,3.67,3279783
2023-01-30,RTNPOWER,3.63,3.79,3.61,3.68,2832530
2023-02-01,RTNPOWER,3.86,3.97,3.7,3.73,3872077
2023-02-02,RTNPOWER,3.7,3.77,3.67,3.7,1572543
2023-02-03,RTNPOWER,3.7,3.74,3.61,3.66,2716682
2023-02-06,RTNPOWER,3.7,3.71,3.62,3.67,1763207
2023-02-07,RTNPOWER,3.68,3.74,3.65,3.67,2091715
2023-02-08,RTNPOWER,3.65,3.69,3.62,3.65,2870700
2023-02-09,RTNPOWER,3.63,3.68,3.63,3.65,1207198
2023-02-10,RTNPOWER,3.67,3.67,3.63,3.65,893456
2023-02-13,RTNPOWER,3.67,3.69,3.59,3.6,1786461
2023-02-14,RTNPOWER,3.63,3.63,3.43,3.53,2383214
2023-02-15,RTNPOWER,3.47,3.54,3.47,3.53,2256340
2023-02-16,RTNPOWER,3.52,3.59,3.47,3.52,2757215
2023-02-17,RTNPOWER,3.49,3.55,3.48,3.51,2252525
2023-02-20,RTNPOWER,3.51,3.53,3.38,3.4,2766305
2023-02-21,RTNPOWER,3.39,3.44,3.36,3.38,2693052
2023-02-22,RTNPOWER,3.38,3.42,3.26,3.3,3755275
2023-02-23,RTNPOWER,3.29,3.32,3.2,3.27,3979385
2023-02-24,RTNPOWER,3.28,3.59,3.26,3.57,6448700
2023-02-27,RTNPOWER,3.55,3.65,3.38,3.41,5642699
2023-03-01,RTNPOWER,3.37,3.57,3.36,3.5,3392535
2023-03-02,RTNPOWER,3.53,3.6,3.46,3.49,2271791
2023-03-03,RTNPOWER,3.49,3.59,3.45,3.46,4311683
2023-03-06,RTNPOWER,3.49,3.65,3.46,3.48,4331691
2023-03-08,RTNPOWER,3.45,3.63,3.44,3.58,5973551
2023-03-09,RTNPOWER,3.6,3.71,3.52,3.53,2727947
2023-03-10,RTNPOWER,3.49,3.58,3.37,3.53,2703010
2023-03-13,RTNPOWER,3.46,3.53,3.35,3.39,5140020
2023-03-14,RTNPOWER,3.42,3.45,3.34,3.36,3209509
2023-03-15,RTNPOWER,3.39,3.44,3.3,3.33,1941286
2023-03-16,RTNPOWER,3.41,3.41,3.25,3.31,3573515
2023-03-17,RTNPOWER,3.3,3.35,3.3,3.32,2184143
2023-03-20,RTNPOWER,3.32,3.33,3.21,3.22,3097035
2023-03-21,RTNPOWER,3.24,3.29,3.16,3.19,2765056
2023-03-22,RTNPOWER,3.16,3.23,3.16,3.22,2163765
2023-03-23,RTNPOWER,3.18,3.32,3.13,3.15,3497052
2023-03-24,RTNPOWER,3.16,3.2,3.06,3.08,2190909
2023-03-27,RTNPOWER,3.07,3.09,2.85,2.86,5840768
2023-03-28,RTNPOWER,2.92,2.95,2.83,2.85,4517794
2023-03-29,RTNPOWER,2.82,3.0,2.82,2.91,3610700
2023-04-03,RTNPOWER,2.97,3.22,2.94,3.17,4349485
2023-04-05,RTNPOWER,3.22,3.33,3.14,3.3,3323259
2023-04-06,RTNPOWER,3.3,3.36,3.27,3.33,3212436
2023-04-10,RTNPOWER,3.39,3.39,3.28,3.3,2449648
2023-04-11,RTNPOWER,3.3,3.38,3.25,3.33,3896711
2023-04-12,RTNPOWER,3.37,3.43,3.23,3.31,2703502
2023-04-13,RTNPOWER,3.32,3.36,3.27,3.33,2148885
2023-04-17,RTNPOWER,3.31,3.34,3.26,3.28,983544
2023-04-18,RTNPOWER,3.29,3.34,2.96,3.08,5939839
2023-04-19,RTNPOWER,3.07,3.17,3.07,3.1,3096448
2023-04-20,RTNPOWER,3.1,3.12,3.06,3.07,1619120
2023-04-21,RTNPOWER,3.08,3.1,3.02,3.06,1432103
2023-04-24,RTNPOWER,3.05,3.09,3.01,3.03,1946977
2023-04-25,RTNPOWER,3.03,3.08,3.01,3.06,1458204
2023-04-26,RTNPOWER,3.05,3.18,3.04,3.07,2612009
2023-04-27,RTNPOWER,3.07,3.1,3.06,3.09,2891857
2023-04-28,RTNPOWER,3.09,3.13,3.09,3.11,2546508
2023-05-02,RTNPOWER,3.13,3.19,3.11,3.13,2508294
2023-05-03,RTNPOWER,3.13,3.25,3.12,3.18,2152486
2023-05-04,RTNPOWER,3.18,3.49,3.17,3.41,18024890
2023-05-05,RTNPOWER,3.37,3.37,3.2,3.26,4168578
2023-05-08,RTNPOWER,3.27,3.3,3.2,3.22,2771678
2023-05-09,RTNPOWER,3.25,3.25,3.16,3.18,2240471
2023-05-10,RTNPOWER,3.18,3.25,3.17,3.21,2821255
2023-05-11,RTNPOWER,3.23,3.24,3.18,3.19,2441327
2023-05-12,RTNPOWER,3.17,3.22,3.17,3.18,1300099
2023-05-15,RTNPOWER,3.18,3.25,3.12,3.17,1565261
2023-05-16,RTNPOWER,3.17,3.19,3.14,3.16,1528690
2023-05-17,RTNPOWER,3.18,3.19,3.14,3.16,2436991
2023-05-19,RTNPOWER,3.12,3.13,3.06,3.07,1695738
2023-05-22,RTNPOWER,3.07,3.1,3.05,3.07,1234572
2023-05-23,RTNPOWER,3.03,3.17,3.03,3.13,3173741
2023-05-24,RTNPOWER,3.11,3.33,3.11,3.16,2751207
2023-05-25,RTNPOWER,3.19,3.19,3.11,3.16,2619551
2023-05-26,RTNPOWER,3.17,3.2,3.06,3.13,2153920
2023-05-30,RTNPOWER,3.16,3.2,3.12,3.18,2553614
2023-06-01,RTNPOWER,3.33,3.55,3.33,3.46,4118709
2023-06-02,RTNPOWER,3.44,3.55,3.41,3.46,3956522
2023-06-05,RTNPOWER,3.47,3.53,3.45,3.47,3015932
2023-06-06,RTNPOWER,3.46,3.51,3.31,3.34,3512351
2023-06-07,RTNPOWER,3.39,4.0,3.39,4.0,15110030
2023-06-08,RTNPOWER,4.2,4.35,3.92,4.07,19127290
2023-06-09,RTNPOWER,4.08,4.12,3.96,3.99,5142135
2023-06-12,RTNPOWER,4.02,4.15,3.97,4.13,5224967
2023-06-13,RTNPOWER,4.18,4.35,4.15,4.25,7817575
2023-06-14,RTNPOWER,4.3,4.3,4.1,4.12,4938862
2023-06-15,RTNPOWER,4.11,4.22,4.05,4.16,5219410
2023-06-16,RTNPOWER,4.2,4.29,4.11,4.18,7553303
2023-06-19,RTNPOWER,4.23,4.3,4.09,4.11,3643182
2023-06-20,RTNPOWER,4.13,4.15,3.96,4.06,3830802
2023-06-21,RTNPOWER,4.06,4.14,3.99,4.01,3774672
2023-06-22,RTNPOWER,4.0,4.81,3.96,4.65,16579200
2023-06-23,RTNPOWER,4.8,5.06,4.35,4.68,36546250
2023-06-26,RTNPOWER,4.82,5.61,4.65,5.61,47234700
2023-06-27,RTNPOWER,5.73,6.08,5.05,5.08,89586470
2023-06-28,RTNPOWER,4.85,5.14,4.72,4.87,26871660
2023-07-07,RTNPOWER,5.17,5.35,5.1,5.14,10191170
2023-07-10,RTNPOWER,5.2,5.2,4.97,5.03,4960186
2023-07-14,RTNPOWER,4.78,4.85,4.31,4.68,13217520
2023-07-17,RTNPOWER,4.68,4.76,4.67,4.69,3865811
2023-07-19,RTNPOWER,4.55,4.7,4.54,4.58,4127211
2023-07-20,RTNPOWER,4.6,5.03,4.55,4.78,10490410
2023-07-21,RTNPOWER,4.78,4.98,4.76,4.94,8508626
2023-07-24,RTNPOWER,5.0,5.19,5.0,5.13,9363657
2023-07-26,RTNPOWER,4.91,5.0,4.79,4.89,7848172
2023-07-28,RTNPOWER,4.88,4.9,4.8,4.85,5200063
2023-08-03,RTNPOWER,4.98,5.01,4.89,4.91,3602480
2023-08-04,RTNPOWER,4.95,5.1,4.84,4.91,28863520
2023-08-07,RTNPOWER,4.91,4.98,4.81,4.84,9834964
2023-08-08,RTNPOWER,4.87,4.88,4.73,4.81,4659272
2023-08-09,RTNPOWER,4.81,5.05,4.81,4.89,36747870
2023-08-10,RTNPOWER,4.84,4.89,4.8,4.81,9278295
2023-08-11,RTNPOWER,4.82,4.82,4.72,4.76,10199960
2023-08-14,RTNPOWER,4.75,4.78,4.67,4.75,4907737
2023-08-16,RTNPOWER,4.72,4.77,4.67,4.72,4317090
2023-08-17,RTNPOWER,4.73,4.86,4.69,4.8,7227133
2023-08-18,RTNPOWER,4.77,4.83,4.74,4.77,4900138
2023-08-21,RTNPOWER,4.75,4.85,4.7,4.73,6833272
2023-08-22,RTNPOWER,4.75,5.14,4.72,4.97,22032580
2023-08-23,RTNPOWER,4.98,5.46,4.98,5.46,14056440
2023-08-24,RTNPOWER,5.85,5.88,5.36,5.46,25331700
2023-08-25,RTNPOWER,5.46,5.65,5.28,5.38,11692140
2023-08-28,RTNPOWER,5.4,5.89,5.4,5.53,25166710
2023-08-29,RTNPOWER,5.55,6.04,5.55,5.97,35494320
2023-08-30,RTNPOWER,6.05,6.56,6.05,6.56,62040840
2023-09-01,RTNPOWER,6.88,7.14,6.82,6.99,26406400
2023-09-04,RTNPOWER,7.03,7.03,6.65,6.65,15019120
2023-09-05,RTNPOWER,6.53,6.68,6.32,6.33,31405040
2023-09-06,RTNPOWER,6.26,6.64,6.26,6.64,9166955
2023-09-07,RTNPOWER,6.97,6.97,6.79,6.97,48772160
2023-09-08,RTNPOWER,7.31,7.31,6.87,7.31,113716400
2023-09-11,RTNPOWER,7.32,7.49,7.04,7.17,24009560
2023-09-12,RTNPOWER,7.17,7.25,6.82,6.82,9042662
2023-09-13,RTNPOWER,6.48,6.7,6.48,6.48,49316660
2023-09-14,RTNPOWER,6.58,6.8,6.5,6.8,9854423
2023-09-15,RTNPOWER,7.14,7.14,6.85,6.96,86334600
2023-09-18,RTNPOWER,6.86,7.3,6.8,7.19,51478160
2023-09-20,RTNPOWER,7.2,7.5,7.09,7.23,20401730
2023-09-21,RTNPOWER,7.29,7.33,6.87,6.87,14931110
2023-09-22,RTNPOWER,6.81,6.96,6.53,6.53,39876850
2023-09-25,RTNPOWER,6.55,6.74,6.26,6.3,12741240
2023-09-26,RTNPOWER,6.33,6.61,6.3,6.61,18640960
2023-09-27,RTNPOWER,6.77,6.94,6.69,6.94,23213340
2023-09-28,RTNPOWER,7.05,7.11,6.79,6.91,13924590
2023-09-29,RTNPOWER,6.91,6.96,6.79,6.88,5862879
2023-10-03,RTNPOWER,6.91,6.95,6.69,6.85,5649271
2023-10-04,RTNPOWER,6.84,6.84,6.51,6.52,6075781
2023-10-05,RTNPOWER,6.56,6.84,6.52,6.84,19912010
2023-10-06,RTNPOWER,7.05,7.13,6.82,6.98,16811050
2023-10-09,RTNPOWER,6.84,6.84,6.64,6.65,16320890
2023-10-10,RTNPOWER,6.73,6.97,6.7,6.91,12109260
2023-10-11,RTNPOWER,6.95,7.14,6.85,6.94,18114810
2023-10-12,RTNPOWER,6.92,7.06,6.81,6.87,6379172
2023-10-13,RTNPOWER,6.88,6.95,6.79,6.82,5086613
2023-10-16,RTNPOWER,6.88,6.9,6.75,6.78,5931141
2023-10-17,RTNPOWER,6.83,7.04,6.82,6.97,7210935
2023-10-18,RTNPOWER,6.98,7.31,6.98,7.31,49786130
2023-10-19,RTNPOWER,7.33,7.67,7.24,7.67,17743830
2023-10-20,RTNPOWER,8.05,8.05,7.29,7.33,96294510
2023-10-23,RTNPOWER,7.2,7.35,6.97,6.97,13169600
2023-10-25,RTNPOWER,6.87,7.23,6.66,6.84,20299760
2023-10-26,RTNPOWER,6.78,7.1,6.64,7.03,18631050
2023-10-27,RTNPOWER,7.06,7.29,7.05,7.12,10732440
2023-10-30,RTNPOWER,7.12,7.33,6.95,7.22,9949004
2023-11-01,RTNPOWER,7.25,7.3,7.04,7.1,10465410
2023-11-02,RTNPOWER,7.03,7.05,6.78,6.93,13301590
2023-11-03,RTNPOWER,7.02,7.16,6.92,7.11,16486040
2023-11-06,RTNPOWER,7.15,7.46,6.9,7.26,25791170
2023-11-07,RTNPOWER,7.34,7.62,7.3,7.62,37544920
2023-11-08,RTNPOWER,7.83,7.91,7.61,7.75,20471990
2023-11-09,RTNPOWER,7.82,8.13,7.75,8.13,18393350
2023-11-10,RTNPOWER,8.01,8.53,7.93,8.52,72339180
2023-11-13,RTNPOWER,9.12,9.37,8.9,9.37,51291790
2023-11-15,RTNPOWER,9.7,9.83,9.3,9.83,73659600
2023-11-16,RTNPOWER,10.05,10.32,9.7,10.14,59152410
2023-11-17,RTNPOWER,10.24,10.64,10.16,10.64,16194280
2023-11-20,RTNPOWER,10.8,11.1,10.11,10.11,62355570
2023-11-21,RTNPOWER,9.87,9.9,9.61,9.61,52313090
2023-11-22,RTNPOWER,9.13,9.19,9.13,9.13,27893070
2023-11-23,RTNPOWER,8.76,9.58,8.76,9.58,53083460
2023-11-24,RTNPOWER,9.87,10.05,9.35,9.72,32025500
2023-11-28,RTNPOWER,9.89,9.89,9.31,9.33,22408760
2023-11-29,RTNPOWER,9.33,9.5,9.1,9.16,19756610
2023-12-01,RTNPOWER,8.97,9.15,8.82,8.87,12228450
2023-12-04,RTNPOWER,9.0,9.12,8.81,8.89,12908130
2023-12-05,RTNPOWER,8.98,9.33,8.63,9.3,30701190
2023-12-06,RTNPOWER,9.48,9.5,9.11,9.24,15510040
2023-12-07,RTNPOWER,9.24,9.51,9.07,9.24,11988670
2023-12-08,RTNPOWER,9.35,9.48,9.12,9.22,8831201
2023-12-11,RTNPOWER,9.28,9.68,9.25,9.68,39010110
2023-12-12,RTNPOWER,9.86,9.95,9.31,9.41,15644320
2023-12-13,RTNPOWER,9.51,9.55,9.32,9.49,9938716
2023-12-14,RTNPOWER,9.63,9.84,9.42,9.66,11836490
2023-12-15,RTNPOWER,9.72,9.88,9.35,9.5,12411290
2023-12-18,RTNPOWER,9.52,9.68,9.4,9.5,8611162
2023-12-19,RTNPOWER,9.5,9.6,9.28,9.35,6621060
2023-12-20,RTNPOWER,9.45,9.55,8.89,8.89,13067440
2023-12-21,RTNPOWER,8.7,9.33,8.6,9.32,12779440
2023-12-22,RTNPOWER,9.32,9.42,9.03,9.17,7012472
2023-12-26,RTNPOWER,9.19,9.33,9.1,9.27,7036135
2023-12-27,RTNPOWER,9.37,9.37,9.07,9.1,6699938
2023-12-28,RTNPOWER,9.07,9.12,8.73,8.81,8435926
2023-12-29,RTNPOWER,8.86,9.1,8.73,9.01,15892550
2024-01-01,RTNPOWER,9.05,9.28,8.95,9.21,12110830
2024-01-02,RTNPOWER,9.18,9.36,8.92,9.31,27623210
2024-01-03,RTNPOWER,9.27,9.63,9.1,9.54,28780480
2024-01-04,RTNPOWER,9.65,10.01,9.59,10.01,27855900
2024-01-05,RTNPOWER,10.24,10.51,9.95,10.51,105747600
2024-01-08,RTNPOWER,11.03,11.03,10.89,11.03,35545360
2024-01-09,RTNPOWER,11.58,11.58,10.64,10.89,85088270
2024-01-10,RTNPOWER,10.98,11.43,10.98,11.43,67279750
2024-01-11,RTNPOWER,11.69,11.71,10.86,10.86,21033100
2024-01-12,RTNPOWER,10.53,11.15,10.45,10.87,21087960
2024-01-15,RTNPOWER,10.98,11.03,10.59,10.72,13257030
2024-01-16,RTNPOWER,10.83,10.91,10.19,10.39,12864500
2024-01-17,RTNPOWER,10.38,10.74,10.03,10.38,11815830
2024-01-19,RTNPOWER,10.61,10.88,10.5,10.58,11801770
2024-01-23,RTNPOWER,10.3,10.45,9.9,9.93,9679228
2024-01-24,RTNPOWER,9.55,10.23,9.54,10.12,7719488
2024-01-25,RTNPOWER,10.27,10.44,9.9,10.23,10409770
2024-01-29,RTNPOWER,10.4,10.74,10.23,10.74,37939310
2024-01-30,RTNPOWER,10.94,11.27,10.4,11.2,49513350
2024-02-01,RTNPOWER,11.08,11.15,10.45,10.45,9702936
2024-02-02,RTNPOWER,10.3,10.91,10.28,10.71,9161357
2024-02-05,RTNPOWER,10.95,11.24,10.7,11.03,36126270
2024-02-06,RTNPOWER,11.24,11.58,10.87,11.58,19233810
2024-02-07,RTNPOWER,12.0,12.15,11.8,12.14,39154030
2024-02-08,RTNPOWER,12.28,12.29,11.54,11.54,24325780
2024-02-09,RTNPOWER,11.62,11.62,10.97,10.98,22188690
2024-02-12,RTNPOWER,11.04,11.36,10.44,10.46,11125270
2024-02-13,RTNPOWER,10.2,10.45,9.94,10.17,8877799
2024-02-14,RTNPOWER,10.09,10.67,10.0,10.67,5313215
2024-02-15,RTNPOWER,10.99,11.0,10.6,10.7,4536896
2024-02-16,RTNPOWER,10.91,10.98,10.5,10.61,3176838
2024-02-19,RTNPOWER,10.66,10.85,10.5,10.6,3357216
2024-02-20,RTNPOWER,10.73,10.73,10.34,10.38,3063788
2024-02-21,RTNPOWER,10.38,10.5,10.0,10.16,3653170
2024-02-22,RTNPOWER,10.23,10.4,10.0,10.33,2631440
2024-02-23,RTNPOWER,10.48,10.48,10.16,10.25,2731058
2024-02-26,RTNPOWER,10.45,10.5,10.15,10.22,1723113
2024-02-27,RTNPOWER,10.3,10.38,10.0,10.02,2823979
2024-02-28,RTNPOWER,10.02,10.1,9.52,9.62,4550148
2024-03-01,RTNPOWER,10.1,10.25,9.85,9.91,2145231
2024-03-04,RTNPOWER,9.96,10.05,9.75,9.82,2894270
2024-03-05,RTNPOWER,9.8,9.9,9.63,9.68,1398966
2024-03-06,RTNPOWER,9.49,9.8,9.2,9.41,2564984
2024-03-07,RTNPOWER,9.5,9.73,9.12,9.39,1118622
2024-03-11,RTNPOWER,9.46,9.7,9.1,9.24,1533526
2024-03-12,RTNPOWER,9.06,9.15,8.78,8.78,1873542
2024-03-13,RTNPOWER,8.65,8.65,8.35,8.35,1376885
2024-03-14,RTNPOWER,7.94,8.7,7.94,8.38,10154390
2024-03-15,RTNPOWER,8.35,8.68,8.02,8.56,2394007
2024-03-18,RTNPOWER,8.6,8.7,8.2,8.24,2566116
2024-03-19,RTNPOWER,8.21,8.21,7.95,8.06,2389588
2024-03-20,RTNPOWER,7.9,8.25,7.9,8.08,2437117
2024-03-21,RTNPOWER,8.1,8.48,8.1,8.48,2579730
2024-03-22,RTNPOWER,8.54,8.9,8.37,8.9,1133816
2024-03-26,RTNPOWER,9.08,9.15,8.6,8.65,3522066
2024-03-27,RTNPOWER,8.8,8.8,8.23,8.26,2913468
2024-03-28,RTNPOWER,8.3,8.6,8.2,8.28,3305196
2024-04-01,RTNPOWER,8.31,8.69,8.31,8.69,1875052
2024-04-02,RTNPOWER,8.83,9.12,8.71,9.12,3374330
2024-04-03,RTNPOWER,9.27,9.57,9.0,9.57,3795042
2024-04-04,RTNPOWER,9.84,9.85,9.1,9.57,6650506
2024-04-05,RTNPOWER,9.55,9.6,9.21,9.29,2000026
2024-04-08,RTNPOWER,9.35,9.5,8.91,9.1,2698418
2024-04-09,RTNPOWER,9.1,9.2,9.0,9.07,1532620
2024-04-10,RTNPOWER,8.95,9.14,8.65,8.79,2076633
2024-04-12,RTNPOWER,8.7,8.95,8.65,8.85,1254622
2024-04-15,RTNPOWER,8.5,8.8,8.41,8.52,3466601
2024-04-16,RTNPOWER,8.5,8.93,8.3,8.79,1351347
2024-04-18,RTNPOWER,8.98,8.98,8.7,8.76,2384380
2024-04-19,RTNPOWER,8.75,8.75,8.34,8.62,2282000
2024-04-22,RTNPOWER,8.78,8.98,8.55,8.89,2671196
2024-04-23,RTNPOWER,8.95,9.0,8.75,8.86,862525
2024-04-24,RTNPOWER,8.89,8.95,8.8,8.83,11361280
2024-04-25,RTNPOWER,8.83,8.9,8.7,8.76,10913630
2024-04-26,RTNPOWER,8.76,8.85,8.75,8.81,1556217
2024-04-29,RTNPOWER,8.89,9.25,8.82,9.25,5238977
2024-05-02,RTNPOWER,9.6,9.64,8.74,9.22,27050320
2024-05-03,RTNPOWER,9.35,9.62,9.23,9.31,29519060
2024-05-06,RTNPOWER,9.68,9.77,9.5,9.77,7368168
2024-05-07,RTNPOWER,10.25,10.25,10.25,10.25,1653644
2024-05-08,RTNPOWER,10.75,10.76,10.3,10.76,4314580
2024-05-09,RTNPOWER,11.29,11.29,11.0,11.29,1846087
2024-05-10,RTNPOWER,11.52,11.85,10.73,11.52,21144680
2024-05-13,RTNPOWER,11.69,11.69,11.04,11.19,17580500
2024-05-14,RTNPOWER,11.34,11.55,10.76,11.47,17383660
2024-05-15,RTNPOWER,11.68,12.04,11.45,12.04,60945890
2024-05-16,RTNPOWER,12.28,12.64,12.28,12.64,65912920
2024-05-17,RTNPOWER,12.94,13.27,12.92,13.27,28876520
2024-05-21,RTNPOWER,14.25,14.58,13.24,13.24,72111210
2024-05-22,RTNPOWER,13.37,13.9,13.15,13.83,43315440
2024-05-23,RTNPOWER,14.52,14.52,14.46,14.52,25901760
2024-05-24,RTNPOWER,14.9,15.24,14.9,15.24,24690310
2024-05-27,RTNPOWER,15.85,16.0,15.8,16.0,30658160
2024-05-28,RTNPOWER,16.8,16.8,15.26,16.8,56286140
2024-05-29,RTNPOWER,16.6,17.64,16.06,17.64,36834330
2024-05-30,RTNPOWER,18.0,18.52,17.99,18.52,27468290
2024-06-03,RTNPOWER,20.13,20.13,20.13,20.13,13091570
2024-06-04,RTNPOWER,20.35,21.13,19.13,19.38,50513480
2024-06-05,RTNPOWER,19.2,20.0,18.42,19.91,20883460
2024-06-06,RTNPOWER,20.3,20.35,18.92,18.98,11557490
2024-06-07,RTNPOWER,18.6,18.6,18.04,18.04,13279590
2024-06-10,RTNPOWER,17.67,17.67,17.14,17.14,5154902
2024-06-11,RTNPOWER,16.29,16.29,16.29,16.29,2459818
2024-06-12,RTNPOWER,16.0,17.1,15.56,17.1,22793180
2024-06-13,RTNPOWER,17.95,17.95,17.95,17.95,7528205
2024-06-14,RTNPOWER,17.95,18.84,17.4,18.84,24875400
2024-06-18,RTNPOWER,19.08,19.78,18.84,18.98,19648650
2024-06-19,RTNPOWER,19.05,19.1,18.04,18.08,10979480
2024-06-20,RTNPOWER,18.25,18.65,17.3,18.27,7006644
2024-06-21,RTNPOWER,18.3,18.44,18.0,18.19,2970047
2024-06-24,RTNPOWER,18.27,18.45,17.75,18.01,9203915
2024-06-25,RTNPOWER,18.06,18.37,17.97,18.01,6460845
2024-06-26,RTNPOWER,18.02,18.1,17.5,17.6,4923880
2024-06-27,RTNPOWER,17.51,18.05,16.76,16.96,12032730
2024-06-28,RTNPOWER,16.93,17.8,16.41,17.8,10931740
2024-07-01,RTNPOWER,18.1,18.27,17.36,17.55,5851730
2024-07-02,RTNPOWER,17.72,17.72,17.25,17.29,6730735
2024-07-03,RTNPOWER,17.5,17.57,17.02,17.25,4592906
2024-07-04,RTNPOWER,17.09,17.54,17.05,17.12,5662094
2024-07-05,RTNPOWER,17.13,17.4,16.89,16.99,7872244
2024-07-08,RTNPOWER,17.01,17.19,16.25,16.37,10328640
2024-07-09,RTNPOWER,16.35,17.18,16.35,17.15,10853680
2024-07-10,RTNPOWER,17.25,17.37,16.4,16.79,5731168
2024-07-11,RTNPOWER,17.0,17.04,16.47,16.54,5832205
2024-07-12,RTNPOWER,16.55,16.67,16.2,16.23,5756837
2024-07-15,RTNPOWER,16.24,16.59,15.66,16.23,8533893
2024-07-16,RTNPOWER,16.25,16.45,16.06,16.09,3419370
2024-07-18,RTNPOWER,16.0,16.08,15.57,15.78,5445813
2024-07-19,RTNPOWER,15.76,15.76,15.1,15.2,9563171
2024-07-22,RTNPOWER,14.9,15.82,14.55,15.43,6319544
2024-07-23,RTNPOWER,15.79,15.92,14.75,15.26,7818597
2024-07-24,RTNPOWER,15.2,16.02,15.2,16.02,5998438
2024-07-25,RTNPOWER,16.44,16.82,16.12,16.82,6440221
2024-07-26,RTNPOWER,17.66,17.66,16.72,16.88,18205080
2024-07-29,RTNPOWER,17.01,17.04,16.42,16.49,5753327
2024-07-30,RTNPOWER,16.46,17.28,16.46,16.87,8970225
2024-08-01,RTNPOWER,17.79,17.95,16.83,16.83,6549994
2024-08-02,RTNPOWER,17.07,17.5,17.0,17.3,7335561
2024-08-05,RTNPOWER,16.95,16.95,16.44,16.44,2516072
2024-08-06,RTNPOWER,16.0,16.8,15.62,15.63,5430264
2024-08-07,RTNPOWER,15.9,16.41,15.63,16.39,3690994
2024-08-08,RTNPOWER,16.45,16.49,15.9,15.98,2333519
2024-08-09,RTNPOWER,16.29,16.6,15.88,16.1,1922471
2024-08-12,RTNPOWER,15.83,16.08,15.55,15.76,5244720
2024-08-13,RTNPOWER,15.91,16.05,15.45,15.52,4176928
2024-08-14,RTNPOWER,15.7,15.71,15.02,15.17,4074873
2024-08-16,RTNPOWER,15.48,15.62,15.18,15.26,1813808
2024-08-19,RTNPOWER,15.44,15.74,15.31,15.44,2732204
2024-08-20,RTNPOWER,15.64,15.69,15.46,15.52,1749798
2024-08-21,RTNPOWER,15.62,16.29,15.61,16.29,4945989
2024-08-22,RTNPOWER,17.1,17.1,16.44,16.56,29170190
2024-08-23,RTNPOWER,16.77,17.05,15.99,16.27,5226185
2024-08-26,RTNPOWER,16.27,16.36,15.9,15.94,4206414
2024-08-28,RTNPOWER,15.39,16.12,15.39,15.64,1579894
2024-08-29,RTNPOWER,15.66,16.24,15.65,15.94,2136808
2024-08-30,RTNPOWER,15.91,16.26,15.26,16.14,3037760
2024-09-02,RTNPOWER,16.14,16.25,15.41,15.68,1304647
2024-09-03,RTNPOWER,15.8,16.15,15.71,15.8,1229885
2024-09-04,RTNPOWER,15.58,15.99,15.57,15.74,1439883
2024-09-05,RTNPOWER,15.71,15.94,15.7,15.73,995882
2024-09-06,RTNPOWER,15.75,15.9,15.11,15.33,1075102
2024-09-09,RTNPOWER,15.41,15.49,14.95,15.13,2103751
2024-09-10,RTNPOWER,15.23,15.88,15.22,15.7,3193365
2024-09-11,RTNPOWER,15.85,15.88,15.43,15.47,1964070
2024-09-12,RTNPOWER,15.7,15.7,15.25,15.48,2138828
2024-09-13,RTNPOWER,15.52,15.71,15.23,15.27,2739891
2022-01-03,TATAMOTORS,489.22,497.72,489.22,494.39,1220655
2022-01-04,TATAMOTORS,493.89,494.79,481.07,486.44,1166045
2022-01-05,TATAMOTORS,483.95,489.57,480.52,486.54,664939
2022-01-06,TATAMOTORS,479.53,489.77,474.31,485.89,842383
2022-01-07,TATAMOTORS,486.98,492.4,480.87,487.43,1107610
2022-01-10,TATAMOTORS,489.07,501.89,488.33,500.6,1080986
2022-01-11,TATAMOTORS,500.6,504.82,495.13,498.16,1403186
2022-01-12,TATAMOTORS,501.89,508.65,500.3,503.98,680385
2022-01-13,TATAMOTORS,501.39,510.69,491.95,508.8,1208916
2022-01-14,TATAMOTORS,506.76,512.13,502.54,506.61,938170
2022-01-17,TATAMOTORS,510.94,523.66,509.05,521.77,1174570
2022-01-18,TATAMOTORS,524.95,525.1,503.98,507.81,1508361
2022-01-19,TATAMOTORS,507.21,518.79,501.84,517.54,1598778
2022-01-20,TATAMOTORS,517.54,519.83,508.85,512.53,650960
2022-01-21,TATAMOTORS,507.66,510.74,491.26,498.91,1325230
2022-01-24,TATAMOTORS,497.42,501.15,470.54,475.6,1944951
2022-01-25,TATAMOTORS,470.09,489.32,464.72,487.38,1523451
2022-01-27,TATAMOTORS,478.93,499.41,474.56,491.21,950616
2022-01-28,TATAMOTORS,497.02,506.17,492.45,494.34,888583
2022-02-01,TATAMOTORS,503.88,511.48,490.16,501.2,2097367
2022-02-02,TATAMOTORS,506.86,511.23,502.24,503.28,604766
2022-02-03,TATAMOTORS,505.87,511.18,499.8,501.49,1232577
2022-02-04,TATAMOTORS,501.39,504.72,495.93,497.47,1251726
2022-02-07,TATAMOTORS,498.91,501.3,489.62,491.75,533630
2022-02-08,TATAMOTORS,495.53,495.53,476.35,489.47,1793813
